id,street,city_postal,rooms,living_space,price,avg_travel_time,type,last_refurbishment,year_built,balcony_or_terrace
4002321384,"Schädrütistrasse 33,",6006 Luzern,4.5,126.0,3000,6.0,Apartment,-1,-1,1
4002321460,"Dammstrasse 10,",6003 Luzern,3.5,98.0,2990,7.0,Apartment,2025,1900,1
4002321461,"Dammstrasse 10,",6003 Luzern,2.5,78.0,2690,7.0,Roof flat,2025,1900,1
4002321470,"Dammstrasse 10,",6003 Luzern,3.5,63.0,2190,7.0,Apartment,2025,1900,1
4002321525,"Mühlematt 11,",6020 Emmenbrücke,4.0,72.0,1545,8.25,Apartment,-1,1965,1
4002321571,"Ruswilstrasse 6,",6016 Hellbühl,4.5,115.0,2250,3.0,Apartment,2025,-1,1
4002321652,,,4.5,100.0,2650,-1,Apartment,2021,1987,1
4002321943,"Gerbergasse 6,",6004 Luzern,-1,-1,120,2.75,Attic compartment,-1,-1,0
4002323822,"Ober Rebstock 7,",6006 Luzern,5.0,160.0,12000,-1,Bifamiliar house,-1,2001,1
4002323826,"Benzibühl 4,",6044 Udligenswil,5.5,300.0,8000,5.33,Single house,-1,1993,1
4002324190,"Zürichstrasse 66,",6004 Luzern,4.0,-1,2180,3.75,Apartment,-1,-1,0
